pid,rowNum,caption,label
"""HbyvNX2kZjN13AY8PYmJLw""",35037,NULL,food
"""dUpIoZPih2hSOUwG3fpNeA""",35038,Chicken chipotle wrap,food
"""7GoKvspMnSRxIPGUYFAUQQ""",35039,New fall menu,food
"""-lcusbzZjPAmMYHXsxpxng""",35040,NULL,inside
"""qSd7v7NvyoaugkHSNiWQ4g""",35041,NULL,food
"""aUUmZd0MR1pVFTELfndl7w""",35042,Interior.,inside
"""fCtBXFLqnNRJrupbk6oSwQ""",35043,NULL,food
"""Kj38JWM1lpEDog6ZQx60mQ""",35044,NULL,food
"""K73QlrH1zDyJKVfihShlsQ""",35045,Paleta,food
"""kcrH_lsSXf0y_0EneFA1EA""",35046,NULL,food
"""u5KiR6FZO66PXj1b26W5OQ""",35047,Traditional English Fish 'n' Chips,food
"""DbgHs2CKxb6XhB3ZtAe27Q""",35048,whole grilled fish mp,food
"""Uvor2_39fYyqjQSy3DHaVA""",35049,"Cheese steak with whiz, mushrooms, and onions. $9.75. Cheese steak with whiz and American, and onions. $9.00. Cash only.",food
"""sGl0AOeexdO6PXjtnepKTw""",35050,Mamasan Roll with some habanero spice.,food
"""dbWwx97HZCgEND47Cu2WbA""",35051,Volcano Scallops,food
"""ODR9n-NIBAnxapfUDCVwcA""",35052,"Peppers Italian Restaurant - Bacon Cheeseburger, Fries",food
"""GTqT8DnJg1sLZORgLeyoVw""",35053,Great view of the beach from their patio.,outside
"""k0l3sDPpbunM914frS8M2Q""",35054,Delicious! Just made reservations for Mother's Day Brunch,food
"""dV5u8LOzuGIZtgMxIWz1zw""",35055,NULL,food
"""l8Jeeal5-ZyPKFQKLObETA""",35056,NULL,inside
"""n8wuFaZRAjDhC1PBwFslFA""",35057,NULL,food
"""prwzJzdV7rukjm5UgCgwMw""",35058,Campfire Nachos,food
"""JFrhkR3HEYvVd9t3sADSOg""",35059,Right when you walk in,inside
"""ybv12kVNgZRWmiLXyND1jA""",35060,Check out those chilled taps!,inside
"""IO8o_F_u8eOAkgptTf1_Sg""",35061,NULL,food
"""QasFy8RPe7ItGaJmlwStfQ""",35062,NULL,food
"""SIWo1LMiOCy_-iFqvSVVzQ""",35063,Ybor City Wine Bar,outside
"""mYV4SzNDfslnOtft1iR8NA""",35064,Chocolate Chip Ice Cream Rolls,food
"""D78mQq8dOtji3hdQ7ih0Rg""",35065,Sign outside on 6-26-17,outside
"""LjtJ85lqrX6rc5J4g0EnSw""",35066,NULL,food
"""ZYFQGu95cfEVfYZPE7tW1A""",35067,NULL,food
"""10dO_I9cpG6C8HY_xyUV-g""",35068,NULL,outside
"""5hn13RbGA7u6uBYWnJg9vA""",35069,Samosa chaat (left) and bhel chaat (right). Absolutely must be ordered.,food
"""RqPYwPpymSV_oAf0hgzJFw""",35070,Chocolate Strawberry,food
"""KyTYdmfveADQnAeF53CUOQ""",35071,"Millard & Joyce Hahn, center and some of their staff",inside
"""FTJ5OHxLxB_LRaw3vM50Xw""",35072,Caramel Green Apple Frozen Drink Granny Smith,inside
"""w897ZmenSD94NuICWsyyVQ""",35073,NULL,food
"""qhJ19nPgV_iYGf-tv0gwaA""",35074,NULL,drink
"""Y4VobLLqCryCVj8votYLRg""",35075,That fried chicken sandwich gets the stomach growling!,food
"""rHmonGt6W7cETrUDCAG7hw""",35076,Pretty big for a $2.50 half order of hush puppies.,food
"""O43j-a4iMYW9TBmlyW4y4A""",35077,NULL,food
"""TjGIqKTvRnyist_lictoNg""",35078,NULL,drink
"""wEzfDbI4phd5KUOES3KU8Q""",35079,Wedding Dinner,inside
"""5sOMSt_plPkEGnpO8RwLKA""",35080,Catfish,food
"""4PHpFp89jeQjHQFx0NTyUg""",35081,NULL,food
"""ICrXWdJPKfZYaEW0dtJeOQ""",35082,NULL,food
"""VeQ_6dSQtu_GOmaf7KL96g""",35083,NULL,food
"""DqOGMDebxlXHTgMabiDlQA""",35084,NULL,food
"""qnW3dO6j93nzpt_NMBISIw""",35085,NULL,inside
"""bxfiULq4lWGOiN5UpGiLnA""",35086,NULL,inside
"""b1D-u3k6C1a-EteTIHSd3A""",35087,"Citron. If you like lemon, you really need to get this!",food
"""YyF5JZ1AjhcNUihoGjv3Bw""",35088,Japanese crepe with ice cream and strawberries in the middle and light chocolate drizzle on top,food
"""3B0SUjuOqhqL3sQLU7EOaQ""",35089,Cafe Latte,drink
"""pVuw-TqP90O4pUZV5MSjZw""",35090,NULL,food
"""W-qoZ4KhRL2byij3KT-3vQ""",35091,Out door patio,outside
"""IPA56lM2CFR7HSWFkk93Qg""",35092,NULL,food
"""YnTE9dxnxt8rLKTQM-qnmw""",35093,NULL,food
"""_3ubuuueGAkDOtapGzN5Fw""",35094,NULL,inside
"""cToK6T2o1TIrNHWLDz1jmw""",35095,Pecan Pie,food
"""3ynVrx86ESbW73EIf6U7Cg""",35096,Bali 3pm,food
"""qCHAhlwovNFJ56Djor-f1g""",35097,"atlantic salmon, fingerling potatoes, cippolinni onions, bloomsdale spinach, fumet beurre blanc",food
"""7gWUy7XUoi8dKsSQ02F-PA""",35098,Chicken Egg Rolls,food
"""akx9F-YTTq5Ju-zBPdjcPA""",35099,Italian Brick oven for pizza!,inside
"""4c5cKairVAmrFnYbLenU8A""",35100,Sunset at M. Bird,outside
"""fJP7GqEfl3WL_kZQx_rnlw""",35101,NULL,outside
"""LmrD4Q8UCA_tt_Rm0gQRsA""",35102,happy hour!,food
"""RQQn4oxxvgmjRL-BiM6uOg""",35103,NULL,inside
"""ckgLt4twfomhFSphcrOr5A""",35104,NULL,food
"""72cGK-imY4hlFZwTwu4PhQ""",35105,Double cut pork chop with candied sweet potatoes. Do it if u can man up,food
"""qxAV6O4VrKNZK45TdModpw""",35106,NULL,food
"""WarqJ2F45OzoCqzlT9DsLg""",35107,NULL,food
"""7B_-ZX0ZTuAWmaLWJzYAkg""",35108,NULL,inside
"""3WTGUi4gl23tRWmqE9eCLg""",35109,NULL,food
"""zGKUnEj-HWk0YVo2QJnD4A""",35110,NULL,outside
"""Bf2pnHBhMUArVR8KTnhq0A""",35111,Crab cake Crab Cake Sandwich BLT,food
"""Fp379h-DkTnJyww6S5GXUA""",35112,Bacon lord,food
"""EEOe7N4UW2nP5W6P78QZng""",35113,NULL,food
"""Ks5QauDF4VCLFTwoxw_MlQ""",35114,Blueberry pie is a stunner!,food
"""e0m_200O9uJMROkKQef9jA""",35115,NULL,outside
"""qMYtjWq1cfr9mr4GIC-w8w""",35116,NULL,food
"""Zi0k-JOP-2EwVWC1YHChqA""",35117,NULL,drink
"""Pp2QqiVcRY-Vs9DrZVzGwQ""",35118,Popcorn Chicken,food
"""Rw5kNYIBXMrrJBrEW8lulQ""",35119,The Cubano,food
"""MDQzwP2vH-MTQiTtSA6imQ""",35120,Front Street Cafe - farm to table and organic restaurant in Fishtown,inside
"""TKTe1ZLZq3LKZ3eb1JT20Q""",35121,NULL,menu
"""yjPaTPiaJp5tNaA-NrCEGw""",35122,NULL,outside
"""OHkbG4A5Rj7VWKi3aJAYQw""",35123,NULL,food
"""650fZtK-h1UqnHBTc4wu-w""",35124,NULL,food
"""jN9aTSiIfavth_G5CujUAQ""",35125,Outside (front of bld),outside
"""2RMAC-KpXsRgnD9SFoLncw""",35126,NULL,food
"""8mXP6V-Tv1EVZjFKxlbDyA""",35127,NULL,food
"""jYOTgCMDb6by7KxXEctvUw""",35128,Maple Sea Salt Latte,drink
"""xQHhxEmNbiJOQe2Ihwar1w""",35129,"We clean up okay, no need to seat us in the back on our 47th anniversary.",inside
"""CUJLNqs2KYUEWcAMiJidXg""",35130,Woodrow's pork,food
"""mOr8glRUHd-cWurL7mbjzg""",35131,NULL,inside
"""N6aY1nxfwIG6D-e66-FbEQ""",35132,NULL,inside
"""Ni4FU1Ac0P-_v5SgYE4Yrg""",35133,Hawaiian drink,drink
"""AIQ8Y9vOfkx_JOuJFfTIbA""",35134,Tawook and kafta,food
"""4HbEXLCiU8lYBURDMGsY2g""",35135,NULL,inside
"""nymD8CWYvMaJv8jjosFEYA""",35136,So delicious and close to home. We are never dissatisfied so we dined in tonight,food
"""dwJKSWizQ5a-jQ9ZV8lEzQ""",35137,BISCUIT AND GRAVY,food
"""JoIZhvT7iC1aYcP_jqrrow""",35138,Amazing cakes made fresh daily,inside
"""xVkcbi3lg2Du1KmPCiauZg""",35139,NULL,food
"""00W-TrVk_GxQ7GCTH21Ndw""",35140,Sunset,outside
"""2QHsujv5wng7JkPuFeK_Mw""",35141,"If you're hungry on Thursday, come by for our $10.00 Fish n' Chips",food
"""YpKGeY8h-cbXdEEra0QPqg""",35142,NULL,food
"""KFx5LzegrM_8TFwliDk9aQ""",35143,Blackberry Honey Macaron,food
"""zDlkrwkm6Ym5BGtHSsEdyg""",35144,NULL,inside
"""_-CniMIJfzpM_7Lb66AAmQ""",35145,NULL,inside
"""Nbo_vtbbRL982BhszfnQ9A""",35146,NULL,food
"""JbngGSwowawSUIMUiayISQ""",35147,NULL,food
"""SWIx-q8qBbt1wr3VLLFT2Q""",35148,"KFC, Shrimp, and Pork Belly baos",food
"""CFIagT2qtscl_HOcH7f0ug""",35149,Shrimp Verde Taco,food
"""Op5WCuH6VhMKcWmFr_wo3Q""",35150,Spicy Wonton/dumpling,food
"""UXM__SJfRj0u835c7Q6-FA""",35151,Broccoli Beef,food
"""ZP7Id9pneZPWVwAor9k_rg""",35152,NULL,drink
"""0iNlIn6vcSiRAnrroens4A""",35153,NULL,inside
"""bmXFyO1b4oIyq7MoW8pk7w""",35154,NULL,food
"""r5Nzt27FbaFmcNE_8Nd-Mw""",35155,NULL,inside
"""DjTOu1XwBfpd_263rRi74g""",35156,"Linguini special - fra diavolo sauce, shrimp, muscles, crab meat, and asparagus.",food
"""QyaunB9RsTwG4VdY4whqjA""",35157,NULL,food
"""H7pGRrJd0hi9rAC6Kxp6YQ""",35158,NULL,food
"""TPX7fg4nDlqtvRJ0oYearg""",35159,Ravioli - rabbit maybe?,food
"""tiEUbHZ32Oi4ziTXEczzoA""",35160,Grab and go pastries,food
"""ofOSnGtIyvExYERZpKvRDw""",35161,NULL,inside
"""RZsAggXJiV7CxjRP95UoEQ""",35162,NULL,food
"""-bdLRyjWjavuQ_R53Qwm3w""",35163,NULL,outside
"""eWpkHNNgET5tkKucV4m-ew""",35164,NULL,food
"""VdwVktAEn9QIp2HJspf0tg""",35165,NULL,inside
"""ADnBOwRWZzKbQQPALHYaag""",35166,Beef Tataki.,food
"""PTicubwMlA_9cGxIVZO2VQ""",35167,Interior of cafe,inside
"""WCP_m5Ua-FvelpaieNmbMw""",35168,"Our sushi chefs, hard at work.",inside
"""xqSpmJF1jKpPvguOA45SPQ""",35169,Chicago Dog and a Small fry!,food
"""7kSZjpVZLzkdjF97BcO5mg""",35170,Food,inside
"""b-fQ-FSLHc7N3G5UbJYz0A""",35171,Not much on the inside but very chill,inside
"""_ClIerQwdRlJOr9K0UhGlg""",35172,NULL,food
"""dY8R0-ZDugXDl_gBaR08xg""",35173,NULL,food
"""zvvwRR6sWYxNy-XPUxBJjg""",35174,NULL,food
"""wt-JG51nLGFT_aSu8LDAeA""",35175,NULL,food
"""Cpg_snaVQb_1w3ZfkEYMXQ""",35176,Cozy patio Adirondack chairs sitting near the front entrance. September 2018.,outside
"""AR9kM5hJkhCdqZ1bszj2bQ""",35177,Seating of cafe,inside
"""Ja7v61b7k2ewO7fGsKlgig""",35178,Short ribs,food
"""FQK6-Ktalwt0DcGFMIAB1g""",35179,Get a load of this,food
"""pPzreu8O_CAlksnI0tnhlw""",35180,Fried gator bites. Yum!,food
"""3_76J3pYBVN3gFtQZForlg""",35181,Superior Sampler,food
"""Wg9izOrPuHj1mFT2CrascA""",35182,Mikimoto,food
"""d_Up6945nCi0zQZ53rqNHg""",35183,NULL,outside
"""CpHPsgPFRm7PnZ1J9bk8aA""",35184,NULL,food
"""CNMwCZdaolve8fSazTP70w""",35185,Nice decor,inside
"""laHp-SgyMjhWlXcZ3hcwOg""",35186,NULL,food
"""IZHsyzGZ5hwlngJoodEdMg""",35187,NULL,food
"""H5QrhWCA5hc3lj6E8wT9kg""",35188,Filet Mignon* & Bone Marrow,food
"""1eEZ_yYIJjeeUEWGzd4pVQ""",35189,NULL,inside
"""j8HzSbX21X1jCCxWK9_P_g""",35190,NULL,food
"""hKUu5biu9tYFHZPfsgOJwg""",35191,Quick shot of the inside...,inside
"""M22hGA_gBpZeu7HIQc9roA""",35192,NULL,food
"""9CE_hFzyUKQ4k0tkavkz7g""",35193,NULL,inside
"""ljzlwjWquyp-ON9TrRPjYA""",35194,Volcano Roll,food
"""l2n6jJxXjuhOjIOG4GwM6Q""",35195,The hanging hams.,inside
"""MqktFVvIpP2Unq1stQ7r0g""",35196,NULL,food
"""y4-LX6tbiqdRBdOeezGukQ""",35197,Cheesesteak,food
"""KqQAqjw134HUDvmcifuoNg""",35198,NULL,outside
"""A6fpnmxwOpokMj74Q8B9yg""",35199,NULL,food
"""S95XPkF8JFivvIxDORqeBA""",35200,NULL,food
"""CWgk7DrbXHCu0Ae_SAyPFQ""",35201,Hand rolls,food
"""CEpvBe2sDg6BcKR9c_mhyw""",35202,"Honestly, did sushi ever let you down?",food
"""fACxe8aT62FEAXjJOsv_XQ""",35203,NULL,food
"""UbrBaVSdW62MP5gnhsznCw""",35204,WTF?!,drink
"""RxK66Bf56tX_cQvvP_JP9Q""",35205,Steak omelette with potatoes and side of cheese grits,food
"""5lQfkoeQUj_RUOuH9bEA9Q""",35206,Chicken and Waffles,food
"""wTGRgEI9b6yjGnSmJXyczQ""",35207,Bread Pudding,food
"""FhziODJ0s2nnGynxRKwTcg""",35208,Farmhouse Flatbread [$12],food
"""1RgJjrnPK5P1Niacq56Agw""",35209,NULL,drink
"""UqH9-dRUOTfsP-KP0wLYEQ""",35210,NULL,inside
"""54SigCypF33j0OzvSVLrFg""",35211,NULL,food
"""8LCEQBLcCZRADe4gArdoNQ""",35212,Cajun,food
"""YGYg0H_dgydpHjupUsimlQ""",35213,NULL,food
"""Y9QEsS8i90sWxMInzcCMfg""",35214,Our Full Service Bar,inside
"""xCGXWNlVKahJyWdUYRbI_A""",35215,NULL,food
"""nwH03wWkHZ5AWVlSVL9e3g""",35216,NULL,inside
"""BYUcpjCMbV25eLrzs0Ua_w""",35217,NULL,food
"""Quc7hJHouEXuQtr5P1aykA""",35218,Crawfish nachos,food
"""7wg-RsqGZBVwUX-PlQYWDA""",35219,NULL,drink
"""t8OGY2NIj41GUp6GrIw0gA""",35220,NULL,inside
"""4bwK4mQQSWRPPud6dHXbYQ""",35221,NULL,food
"""F0fGrgBP_fJAKNXHSOKxrA""",35222,NULL,food
"""tWwSkzWQYloAYnvWndWjcQ""",35223,Criossants from Brightside!,food
"""yR-nXj6Y9aFpN-NJ6WnqYQ""",35224,NULL,food
"""OCDtb90zmT32utrrMYskCQ""",35225,NULL,inside
"""D6u_n9SCXx0KqJVgCkaC-g""",35226,Complimentary cheesy biscuits with our wine.,food
"""hf0eM1qdMFQPR8YhJQjONg""",35227,Grace Meat + Three Store Front,outside
"""5CF-i93ud13NUX8yr7ssVA""",35228,NULL,food
"""gIh6RGhRVih2hcnkDAMz9w""",35229,NULL,food
"""lW1pmfYRqJw-cEfM2VcoVg""",35230,Inside,inside
"""FrOMwSWbSF5WzCG_S-ntXA""",35231,NULL,inside
"""W8oqSjhYnBGQxks6FPRUqw""",35232,Garden wrap,food
"""CBr6SCmNjj4XGFt0k1FvAA""",35233,Cajun shrimp yummy,food
"""s8Ra09UMt4YjFoyfFfOnzQ""",35234,NULL,food
"""QPrh5FuMJ1SMmUkJRh5spQ""",35235,NULL,food
"""OORXb4iD6zMWMq1LKSrfjg""",35236,NULL,drink
"""Wx9ZpqVaKn-ZpxwpLKYnPw""",35237,Salmon,food
"""DUzGdqpPOOajHzoa0MsOtg""",35238,Mansaf,food
"""oDGr2qjblOS5_c5xjJYOFQ""",35239,The exterior.,outside
"""ees1VS6iN3UeeFRln9Yr6w""",35240,NULL,food
"""By7bgjRktmI_JdqgdYX3uw""",35241,"A look at the refreshed store front for Five Guys Sicklerville, NJ!",outside
"""lAtpi9dtIp-Q_ih1EFW9eQ""",35242,NULL,food
"""uYzyQJbTdoNzTxxhLRPTAA""",35243,Buffalo wings,food
"""aFCp9fUE0GkkytkAdCS5tA""",35244,NULL,food
"""rlnCVEeQLTSFwdL_wWKBvA""",35245,My kids sushi plate,food
"""4v6UVqPYd-M5VbNdZf3dCg""",35246,Inside,inside
"""X97DyHdBdm7qvvudIwRpaQ""",35247,NULL,food
"""tvw2A6yGju0aMatiaoVyXA""",35248,Chik,food
"""jBEueCghl2S_bFDuVux1lA""",35249,View from out tables,outside
"""ZaqdFHac437GO_St7dzmoA""",35250,NULL,inside
"""GrKDdH9SG39nSE4O_jTS1w""",35251,Family excited about the oysters,food
"""qYwvL5qeGMzT8s268u8bWg""",35252,NULL,inside
"""_2GqBjY7Aky_kZAAIFeSSg""",35253,"The bar, Marlene is great!",inside
"""YBS2xK338Ap9NB6NntK_2A""",35254,NULL,inside
"""KZXSCoDJbmNvPcLn740V1w""",35255,Photo from 1/23/16 Yelp event; not part of menu.,food
"""Q2wYXy2T8KAd8D5njYVAhQ""",35256,NULL,food
"""7dbkTlyUnJ-na806dtKdag""",35257,NULL,food
"""q6amrZGcKHyuvJDxc1y4Zw""",35258,NULL,food
"""imb8saRpZ0U_VxCdJez8WA""",35259,Great food..,inside
"""EiZH3703q-hnXOHhAiiMxg""",35260,NULL,food
"""yKuBwQ_woncv4kCNXs_QLQ""",35261,More wine isles,inside
"""HBZxVH7gbV0JXEd993f5TA""",35262,The fish tacos are a personal fave!,food
"""o5l5V_NlEE6JbxFX2wph-g""",35263,Hand Roll!,food
"""BXM3cmgGz91UCcecPPlOzw""",35264,NULL,food
"""qiesrg5RpHG9tvqf9XCShw""",35265,skillet pancake,food
"""0j4JWc8hCm5UZEsI5NTHHQ""",35266,Brunch Desserts,food
"""zDFNUqUBJWkfFYpkyIOLZA""",35267,"Craft Beer Drexel Hill, PA",drink
"""PnVWw38SIsenbMgUOGUinQ""",35268,myself enjoying a lavender peppermint latte,food
"""6ow8bWzkVdeQhBTZCav_3g""",35269,NULL,inside
"""NoIcD4OZAO5so3GSX29tVA""",35270,Kimchi/Pork Pancake,food
"""8izyn8Ege_h3rXqASfXswA""",35271,Healthy Smoothy Drinks,drink
"""zGPGBC3AKaKqz8e5S9ZkxA""",35272,Makes you feel like you're in a fly throw back living room. Dope.,inside
"""l0CyFeWqLTqOlbRu4o5NHQ""",35273,Garlic Knots (5 pieces) Just for $1.50 Order from GenevaPizzeria.com or call 856-546-5434,food
"""nwm6-VykItdek5NSc56sdw""",35274,Bacon shot,drink
"""lVRXOZYIz35PEJlJ_1jJ0A""",35275,NULL,food
"""dE1wy34zQnelHg6ONgRQww""",35276,Salem's Fresh Eats Store Front,outside
"""3CXt4Xdfji8n8fCoiBU6uQ""",35277,Molcajete,food
"""MhTB_KfSUV0IuR3a6yDHRg""",35278,NULL,inside
"""JJUBcnez7kuoGhfaAh1sJg""",35279,NULL,drink
"""_7634ZCZRpcSCN1_qN0NDw""",35280,NULL,inside
"""YTj0lCYZ18LxHMlWnbaodA""",35281,NULL,inside
"""zEqQRr2Ujo97haAi85VOQA""",35282,Salmon Taco,food
"""fzEs9M_YYe6h87EJjXMnUg""",35283,NULL,outside
"""AwS5_VgFXQJ24d1573M-AQ""",35284,"Hot chicken, gouda mac n cheese, and spicy coleslaw",food
"""p1Y63wxUmPqB7n9LEt4btw""",35285,NULL,outside
"""MPvJfoxSKehHf-RhNXZWgw""",35286,NULL,food
"""pNBk1mjz9ejGxUtWDa6Qmw""",35287,Closeup of B-B-Q Spareribs 排骨,food
"""s8oX-4dGZ7iMA9ybq11ToA""",35288,NULL,food
"""NvoNtK2qoFNYHwNkBcZRuw""",35289,Views!,outside
"""XAJdWpUBjKUPKlSKBXEZ4A""",35290,The Dark Room: Open Air Concert series  https://www.thedarkroomstl.com/open-air/,inside
"""ZZTHi3Eg8g1kAbuF8SJxNA""",35291,NULL,inside
"""0lL3mUIT1WtBKC5JCTfkug""",35292,Newk's Barbeque Chicken Pizza,food
"""hmxOY9aE1xisnNhzJ6eN2Q""",35293,Brewy Selection,drink
"""V6fRkVvjjRv941TW3Z82wQ""",35294,Sunset view from outdoor seat.,outside
"""3T5Fi9sYwXGIVsRF0xdYTg""",35295,The historic stage,inside
"""WuHYB8Hhc2prrWiUv_31aw""",35296,NULL,inside
"""sewq_bz1AKNsQ9seH2ZGgg""",35297,NULL,outside
"""SurfbrDZCPBMjFAINrCgvA""",35298,NULL,outside
"""S9sWIUySQJ2ii22otFMZ9w""",35299,Benedict and milk punch,food
"""KC2Vha1wacAZlFwcUvPEFA""",35300,The bar is very elegant,inside
"""tEBu8wAUoXGYII0CeyJ_5A""",35301,Our idea of home cooked just not at home!,food
"""09pIW5nqHejRkKZSH02qrw""",35302,NULL,drink
"""Pm21Hrpqai3Ma2n_TjfeCg""",35303,NULL,drink
"""g7cp7iHYJfj37C5wBp0Psg""",35304,NULL,food
"""7CrqS5LKEJ2pc3nf4FAk-g""",35305,NULL,food
"""0plmLcfb_RotJODeir7y0Q""",35306,Hemingway's,inside
"""kzDCBUV3KSuzb4m6oJ_NiA""",35307,NULL,food
"""tghusqEr1mLWkgo992QCtw""",35308,NULL,food
"""rbowUnP4uOwqKWBr9hq1sQ""",35309,NULL,drink
"""aCvoJApy5ottuRu4Q_7giA""",35310,Churrasco steak with chimichurri sauce,food
"""L13mnhWh1mGHlA-XtcEG6g""",35311,NULL,inside
"""VenzzM1exi7PEzLyZbe7fQ""",35312,He was so cool!,inside
"""6gmArc_DJzv0g8JSB1mN-g""",35313,Fun atmosphere!,inside
"""bYRlKQr6iYgNBGkc-_Z0tA""",35314,"Roses Margarita, Oaxaca Old Fashion, and complimentary chips & salsa.",food
"""xp9Imqi4aIhOE89fb6z_Gg""",35315,NULL,drink
"""DhBKZ5dQFz4ul4WzDCwv2A""",35316,NULL,food
"""EVJ8VCd-Q_a5s4pupKmw7A""",35317,Banana Chocolate Hazlenut Crepe Breakfast,food
"""7_8neHHQv7mV0dnpTLjKJQ""",35318,NULL,inside
"""sP3I49MVBz5Q2bh6jvi_gA""",35319,Tough Cookies cake,food
"""Q8Npk8PVbPkMJ866sGrtGg""",35320,NULL,food
"""hLLK7NC13itVkbDCOKl63g""",35321,NULL,food
"""NR8pSe6NTryTcAZB3moDMg""",35322,B.B. Chocolate Chip Hot Cakes,food
"""2KyMXyEirmqIJjDT12AUag""",35323,NULL,food
"""2BCVyFlT9tUqGgA1Vfon0w""",35324,NULL,food
"""eBHcCS4M7R0qE5kKza9MJA""",35325,Distinguished Gentleman Burger,food
"""EX5bJDI1YWKmIdnBk4H4gA""",35326,NULL,inside
"""Zow0NFObduhLwzTPiKOY5Q""",35327,(photographed by Dave Hong),drink
"""OS2g8ljAcVyfg_JDRI6IpQ""",35328,Blue crab claws . Gin strawberry drink .,food
"""Ec_Q4ZsKXwf8D3Czrrfyaw""",35329,NULL,food
"""USDYdfuAkR5anCwuaHOxjg""",35330,Ultimate sub,food
"""MxjpV2ZZ_wXy_EUrH7viYg""",35331,"lamb skewer: awesome. tender, juicy, flavorful",food
"""jvM83d4IOW1sw2M3V9vlIg""",35332,NULL,inside
"""bE3YjCzXGQWza47EQTkyww""",35333,Calamari,food
"""BSVm5GUZK3b_Dixx6EeaSQ""",35334,NULL,inside
"""ok3AtqJ00t9qTjA43BAoCg""",35335,NULL,inside
"""5vBVkICH8xOJTqCDarvqSA""",35336,NULL,food
"""3PKOF2EHizad1oNMxEN8Qg""",35337,Shrimp Etouffee,food
"""GPrGNLdE4pZ3cVBzIAO05g""",35338,NULL,food
"""o87AsTXelfZGK-dFM7tJlw""",35339,NULL,food
"""N_XPAXzYRPslYxNDZnNLnQ""",35340,Di Francesco White Pizza,food
"""b8eKasc9pycJSTkTJFbZ-g""",35341,Hanging out in the cocktail bar,inside
"""Jrvl4cBX5l_5QyXsI3r1Yg""",35342,NULL,inside
"""m9s_y7Mp5bRszh6zPD9ffw""",35343,Fries (yum!),food
"""1nIEf9VxF33YyKLIlyvTbQ""",35344,NULL,food
"""FXP_RTEW6sw1wjCjjrdsaA""",35345,Pork Belly Pork Belly Banh Mi,food
"""sqn43XjmWaN9pGcskLVpmw""",35346,Filet Mignon Dinner,food
"""TEbJDHsu0AcHq8iP_3X5mw""",35347,"""Run-A-Way Bill"" was here!",outside
"""IoIi7RtcmZiEvHWAaAQ9kw""",35348,NULL,food
"""_8XVKrN4vC75QCbCwq68qQ""",35349,Pont Neuf Potato Croquette,food
"""FQF-wzwKTcp2lIbSJC8A0A""",35350,NULL,food
"""vP_IFrFKocWusmOSfTAR3Q""",35351,NULL,inside
"""F5lkhODuUE26pvm5AWGTgg""",35352,The Double Rainbow and Calamari hand rolls,food
"""lqXIiLHfiuhrIf9f_QEcqg""",35353,NULL,food
"""feM4V-ZP-ZTc_LzXFGW_iA""",35354,Com Bo Luc Lac or Rice with Beef Flank Steak  :),food
"""sFtezB8x9yNJlGqhFaatKA""",35355,NULL,inside
"""GcCnT0B3JxEKTPIMygEshw""",35356,NULL,food
"""Hra0muAD3HgZCMJCNUHevA""",35357,(c) westromdedign,inside
"""tRP9DQFWqmI281tt0ERpFQ""",35358,NULL,food
"""B7qV1Ai6EY_o4yeuI904LQ""",35359,King oyster mushrooms,food
"""KCIPKFh538r5rElSVqZA5w""",35360,Iekei ramen,food
"""Gndj6mPnFJQIIwDboAR8Rw""",35361,NULL,outside
"""94agFsKyOz4QbZaXKQV6zw""",35362,NULL,food
"""0WGNnSWyOe48VzckmWM2mw""",35363,Wine Tasting,inside
"""opmIcCuC3ZZGRLu4dHic6A""",35364,Homemade Tiramisu cake with caramal,food
"""UfSaLhwzaXQ8aRjJv0HTfw""",35365,NULL,inside
"""vMhmR4rBxt0qof2or6aZrw""",35366,Pasta Pomodoro,food
"""Blz9yjbOwTjbMaLn07XuRw""",35367,NULL,food
"""_m66m3dB_N23MxY9eplbkw""",35368,Vodka Swine,drink
"""-e-pNAy-KgFxxe00y7Fuew""",35369,"Good dry rub ribs, baked beans and mac & cheese. All good!",food
"""ldW6V2k6q11FNv4Neve6IQ""",35370,NULL,food
"""abKT6leBsCkJluljK0m1zQ""",35371,This patron made sure the coast was clear for a pic in the men's room!  Those are tire sinks behind him. Two thumbs up!,inside
"""WPPWyyDB7AhoHBmGQaH4iA""",35372,NULL,food
"""BW6Pz8heswoW4sY3ghU4aw""",35373,NULL,inside
"""chLJRqihyb2KokEVuL7s9Q""",35374,NULL,inside
"""0d9FWv04mFSVcaBmJ499Og""",35375,NULL,food
"""G8DbO0nIDXXjpd3jKpDgsg""",35376,NULL,food
"""waCjT5n-ehEUzup5l7UY1g""",35377,Lunch Taco,food
"""Sfdoxcw2Tn-QfZaoGJ_ZeQ""",35378,NULL,food
"""CrVAUXdtxbKgGMfH7XsLeA""",35379,NULL,food
"""qcU_zbvAuMW7b6ZQ9eyE1g""",35380,Joyuk dubu kimchi (spicy pork with tofu and kimchi) and Bulgosi Dolsot (sizzling stonepot with beef and rice),food
"""CQqy6tIvh0Ip0ifECjt4FQ""",35381,NULL,food
"""NRyBBwcGUcgiiVA8y6Xc2w""",35382,NULL,food
"""qBqwk8p8VXT6guFM2zg6Kw""",35383,NULL,food
"""fA0cW-bU7sCeuRrr52Flpg""",35384,NULL,inside
"""BMO4LBus3hR_5OtdCjwK7w""",35385,NULL,food
"""aLG7vhHSVTFoSy1IDpnreg""",35386,Sunday morning buffet. You get both bfast and lunch!l for $17.99! With tea or coffee.,inside
"""Rxp51weF9g1dsZGIO5pHgA""",35387,NULL,inside
