uid,name,createTime,cools,reviewCount
N_sdW_1UpZMNz7xEVB7nQ,Sarah,2010/10/23 1:11,26,33
kCT7i5_wMDY82FDzH5j9vw,Mike,2009/10/26 2:00,1,17
3hLJ2cpoCDiI5uYl8XQ3w,Jessica,2010/5/23 16:51,355,330
loe41YdAsDnPO2t3SVai7w,david,2010/10/28 22:08,0,2
rSUD64fcfKhbDv9_J2DxQ,Piper,2010/1/19 15:19,206,454
lSffPMKsqJdvwyzfGjbVqw,Jonny,2011/1/3 1:10,4,6
oAH1NDT2dHcxJyEZLHxXMw,Joanna,2011/5/16 20:15,1,8
9u9qnWo_YpuvOrICfuc9Aw,Les,2008/12/26 15:03,2,15
3FTv5zfzqm0_ZZ4lRYtTg,Vanessa,2011/2/20 1:31,340,348
IdsnoKalqdtzp5O1WnTTGA,Thomas,2010/3/2 16:27,11,8
rNKqxR4tdNn5T5eihOSTA,Christen,2011/3/24 3:29,3,6
SND0r619H9azEHZflkCIaA,Brad,2009/6/17 20:08,30,143
kXdq_tyzV1RbgsjRLyy_yA,Kaity,2010/8/17 0:19,1236,380
lKA8cXs0nliE0QmcIf5Dg,Virju,2008/9/8 23:49,5,12
xUoP5YrS5vEsqC0fyKQ3iQ,Jaime,2009/2/26 21:28,417,114
chhv5egoLSXHs4my1HCJeg,Margaret,2010/2/10 5:47,18606,910
VeJxI6D5SMRuX8_0RYT1TQ,Kali,2010/12/21 3:53,334,189
aIJ2R1q5G7oqzBSgK_Vvw,Brad,2011/12/6 20:04,27036,1455
n0GiaaMzVUJAKNfMc3XkVw,Shaun,2009/9/14 7:37,204,349
yxEuejFvmEccGAKNaH9A,Colette,2009/9/7 15:20,31,45
oZLaT1AK277BeitorYBtTA,Christine,2008/9/15 23:21,81,263
Rqg9Rf5ybblqBZ0p5iPn7g,Cathy,2009/1/26 23:16,505,252
hhvSVyjPrVrwab6qeII2Tg,CF,2008/8/18 1:56,21,71
MUMEMPd_w19OPg4PuLydKg,Bobby,2009/4/16 4:50,19,40
JYfWOCaWFL2Hu2kjph25w,Pamela,2009/10/6 3:42,203,317
UfkoN3S8cFo7Vd1YRMSyAQ,Justin,2010/6/25 19:59,1,9
uih53bykBGPNn3Lv09ofkA,Luke,2008/6/11 6:51,3739,1385
sKa5nH6dwTPz4c6nXSdyQ,Greg,2011/2/18 15:57,7,29
8Aj0YKThtXkSuauONIzYfQ,Adrian,2008/11/6 17:27,138,178
6fOuR0C2110gsCNaSDX_Ng,Chris,2009/11/16 22:25,7,33
HLgSEfpcTi9clWqqDmrGTA,Danielle,2009/2/8 22:36,11,31
vL_h5Y1b2da1ka5CRg4A9A,Ashley,2011/2/9 18:28,21,15
sS8FvqVkF7HoT022ptEV3g,Jacquee,2007/1/22 4:05,604,871
QQnPbpNzopsqAY0h8TRRpw,Charles,2008/7/11 1:50,94,138
DqC0jUlowHjwYCkDRFrKg,Andrea,2009/10/10 10:01,0,7
3sYWj7CKDb9YjQm7LG5Ew,Sarah,2006/3/22 21:35,221,385
PFxHkQCe7f00Jp11WqEqw,James,2010/4/14 23:37,2,14
RRMusskmV0NUSqEAmVnJSA,Stephanie,2009/8/6 1:10,22,14
e_hK4bEUdxJ4cs18Qdkdkw,Sean,2011/4/6 16:10,4,6
nBOfMgM78JVNS0auWwHClA,David,2010/4/3 0:19,6,14
4Z86a1jjlK0diragmdHHNA,Bill,2008/6/21 11:26,107,272
6xd2nUpkqVZD45TJBcsFJQ,Kelly,2009/8/7 4:17,259,275
IS6mfjkhu8XxaVEUkBWgA,A.,2005/10/16 5:15,142,225
S2B_AnuFD9qGaaytPzL7kQ,sarah,2011/8/1 6:19,4,4
Nr2uHirba5WNcG0vOXoVDA,Sam,2009/9/3 7:36,601,317
cL8qPvOxoIXHuo7V5wRIzg,Carson,2011/12/25 0:25,40,15
ZEnomPFH5x50Wk9GGXMMlg,Susan,2010/3/5 5:57,4,12
53PjYuZ4KJgiYNUnrG75hQ,John,2010/1/6 1:54,7128,545
3kratKHGnbL8S9E6KzO8yA,Adam,2010/5/25 1:32,3,6
fu4Yyqe8rsKbGaQ91tJLLg,April,2009/7/16 18:16,5,28
2pSjyo_Ph8ZxLTj41gFceQ,J,2011/3/27 4:02,23,91
7dGIeJcwOnjc2pSpqANYPA,Amanda,2011/7/25 1:55,20,18
OGWKmoaM9BbHZZuL096cXw,Lia,2010/10/3 22:48,6,21
MugR5HkYb5b1nSSZUeCpg,Jen,2008/11/5 19:38,26,85
cNTkbrIgGh6hb85Z40cLTA,Alexandra,2010/6/9 23:33,33,34
yPL1eJR5ayXU9_bc2AvitQ,Payton,2011/4/23 22:36,54,121
upxB9Euc6CZZFeuo8o9apw,Mike,2010/4/4 0:02,4,31
4pOAEmStU8phycwORg7RQg,Amanda,2010/4/25 3:00,16,16
5yYviCTbRwAD3Kvydeh8w,Joe,2011/3/25 20:55,0,4
YseAMgPEVsZoi9ew_YIxfA,Leslie,2011/3/8 1:03,4,8
TJMgOTcm2ShyOpablSYbXA,Christina,2010/1/29 16:40,2023,780
OBDBfb4xabOe0cRjcvn85Q,Marie,2011/4/27 13:48,50,25
AeDdXhCMOV9TgiB8UarshA,Hels,2006/11/29 15:56,18,33
3SwRQ2GdOCH_nqr1gziVVQ,Elias,2012/1/30 22:36,3,14
ijezxGLPQIciFAbOeeG3A,Dana,2010/11/24 18:16,262,682
C_Wf7ZXzxMEdmAVBbXU9KQ,Lesley,2011/1/7 22:21,10,20
jEbW64vJvkL_UuE2EFPWQ,Cynthia,2010/5/5 16:28,9,41
uZ_xiWa0grnj8HZy7HxsJg,joe,2010/10/16 11:15,0,4
RpFnFvSLTqt723Sy_lYl0g,Abe,2011/2/19 0:21,8,62
yVAAzVOXrnfVG5n0wlwong,Abby,2010/1/18 14:18,194,251
kIDASEtq9PpOnl0OQRcVEQ,Taylor,2010/10/25 11:46,1,5
jbH5Wm_G1O7MLcjcW1U_WQ,Bart,2011/3/30 21:00,4,9
TkkBWxjeOD90K76CUbf6TQ,Matthew,2010/7/5 17:18,2,3
_VcTLc4gPxdCD2mCrE0KJA,Rebecca,2010/5/18 21:49,23,53
Do8oscF3LjCl_pXrmgLXA,Simon,2010/8/3 18:34,105,171
qzbPv64K36TnRA7Ki7EDaQ,c,2009/2/20 13:41,25,155
tBjKtauvGfmHsFdd5h2E9A,Jeremy,2009/7/1 6:59,1,12
nFNhIF_mRqIINNVddsEfKQ,Mikey,2010/7/19 15:11,8,13
Nx6nFEKIlOP1fMCVAXnXmA,Corey,2009/8/14 22:52,3,15
ueHftGUbtR05vF7FubO_2w,Kevin,2008/7/16 17:27,138,256
GB0YpwoV6QRC1FOn0Tm8A,Ellen,2009/9/6 20:33,0,4
V9iE2IhMBU3SNX7yWeFj9w,Mollie,2011/10/18 2:10,17,31
TieuhfyGziFlCCL3ujsfxw,Megan,2010/9/4 18:02,4,21
CP28puvAEimt4ziuGTDaHA,Michele,2008/6/30 16:18,278,358
Jo_x2JECVyIfySlXtnXxLQ,Amy,2009/7/3 13:23,35,59
w0ZI7EYboJjUNTCFziIHXQ,Emily,2010/6/12 20:33,365,344
DvSfkZ1TltiV2_THL461g,Tiffany,2010/1/16 20:51,15,59
t89lcYilb3cd8S76cxSCQ,Beach,2006/7/24 16:50,44,286
dhvtS5DrVx3GwmdLdWU5ng,Le,2011/9/9 16:33,3,17
8hrbdqiUn4LpCiA0rdxUTw,Mike,2007/2/5 2:14,141,137
O6ys4omGjjBvdZzIefqKpw,Johnny,2009/12/29 3:34,5,17
8Ato0HiSsL7Mlagm4CfYIw,Sam,2007/7/11 23:53,144,282
kGM4OAN4XPDsu8SWYtlkBw,Stuart,2010/11/23 23:33,11,29
gaZFe_B7f7pvWXCf7aYfXw,Kristin,2008/11/21 7:21,128,405
A2I7PfSu7TKiPi6V7DXCdw,Denise,2011/3/8 14:18,0,2
04UcxLusEpHzKZOX8cwDQ,Johann,2009/7/15 13:40,26,56
ZLbhS3p1bnKqfR2YtadQ,Pat,2010/7/26 23:12,37,169
bb6DklOazCv9NaqoGISxbg,Bob,2006/2/4 2:53,32,67
HTEzpigonZbGGXSmBKWYnw,Jennifer,2010/4/26 13:47,5,16
x1uFso3jXOJDcQgH3bTRPQ,Kendra,2009/1/1 14:46,22,27
I1D8wD1mKNWNMefGBYWz0w,Brent,2009/4/20 1:40,3,10
VI_12W38suI6B1a9WQmMQQ,John,2008/7/3 18:26,49,70
EyXxTarrzq1eIE92PHMIAA,Bill,2010/10/25 2:17,12,26
Entcxt2TSx28dQJhsBnQWg,Katie,2011/9/17 14:33,3,15
ET0tEUrIYflydXAu0n5pWA,Kate,2008/6/13 15:46,132,194
CnyKKuyeJGLqIqG7OlBgHA,Pam,2011/1/29 22:34,3,23
9aPhTC34PILldShZHzPi5g,Meme,2008/2/16 6:30,5116,210
MHDc0L3GB8M5rxXFpqImg,Hank,2009/4/26 22:02,202,408
Isim4BQsF7bF28Te3GFvJw,Anna,2009/12/10 16:54,265,210
XpScV9vlxdHZBLmeUvp9UQ,Joe,2011/3/16 22:14,23,169
C23d7XHx0_36Mri4Zuhcw,Michelle,2008/4/22 23:02,24,132
KTgd1KSrPhBcn_WwxaeRTw,David,2009/7/16 14:26,110,93
EWz9eW_K6vgWdkeHiouIGw,Liana,2009/7/13 13:15,3,7
yaMd9HxjYgLrCtyOzLXaA,Nicole,2009/11/5 5:10,4,5
72dMbjLlPgT6gNTgTDFug,David,2011/2/24 15:26,3,7
suM53RUY1M67uKbEcdPJAg,George,2010/9/23 3:32,0,4
x31Ys8Vvt5MjrLWS1jI32Q,Jane,2008/7/18 16:16,13,24
7IV3JXTXufasWNSkDEdrcQ,Benjamin,2009/4/17 19:05,12911,828
oyQ_k3FXkoA5DIGS1uYKg,Mark,2009/4/9 21:32,103,286
B6QwCJ8v6JgLcq7GzHSkA,Mike,2010/4/25 17:26,18,21
7i4vh4iZ6a2zYS4RTBTlg,Julia,2006/9/18 15:51,207,253
1BzwVklvY17QmEKyXhW2wg,Greg,2010/10/11 0:09,29,71
rpy26I0PQzU34gnJihwXQ,Catrina,2011/3/20 22:43,8,40
Tn7BZgqmsFaPnnrZ7L2g,Twink,2010/11/28 17:06,0,5
R5r52e3EnFDStcztaN_eFg,Paul,2009/3/19 18:26,3051,953
DH4MN9fymsXFHf4pnSDK9A,Henry,2011/7/4 2:32,4,22
yC73VYd7pY37YhMDNKBZ8A,Angie,2008/12/2 0:30,110,320
vn_RBv5YUHcFqT_9SX5A,Robert,2006/1/3 16:26,0,4
IPy3uJllYJmFcZwYJ0kujA,Benjamin,2007/6/2 1:22,3383,480
eoJIKF_nYemUzVQPl8PnA,Treena,2006/12/17 16:18,37,136
Wu_86WsHe58MjKyfkwpBSQ,Melissa,2007/10/29 22:58,8,7
arx_o8XGfGdX5SPIei9VCw,Chuck,2010/4/24 23:36,7,26
vFnUXZtI812TTIib1qdlZQ,Adam,2010/6/4 0:15,12,36
LF3DpZDt4biCsCF9ErASw,Donald,2010/11/9 21:58,53,57
XO3cUFHFYyb7yHjXmlKwtQ,Valerie,2011/6/26 23:41,37,111
mMG9zcQPPKQJUjq88HH65g,Page,2010/7/24 12:34,5,15
fOKiJUKlx95N2RSPPtyr5A,Kyle,2009/11/5 2:49,140,529
fa3Y5yucu4ViyYPv0q6FCQ,Krista,2010/7/17 23:50,1,11
1bNT71_9w0kCWVsa5HCOIQ,Jenn,2009/3/25 16:52,12,4
5hTIPzCHCcimrBW2DozHA,Brandon,2010/7/13 1:38,813,598
H6c_aFjNpzVG8NYsVMqX8g,Lenée,2008/2/29 2:18,6,36
rbZgyYEawUszQdOyN3b9qg,Andra,2011/2/12 3:36,17,86
T4zi4ocSDmUgHomFOVT4yw,Niko,2010/8/26 19:44,3,64
m0Lo60hQAkZC8rUrx5do4w,Troy,2011/4/5 23:05,333,793
wZtFUhY4qWIMmtW58Y9IZw,Jasmine,2009/1/17 4:03,0,30
MOPKiejtVwGYucc2apzKKg,Bryan,2009/11/21 23:35,33,131
TLkhVr0lwlNvTWSv741g9g,Arshan,2009/11/10 16:17,5,18
6xUCT6o6dUIAWk6cD7f6Bg,Courtney,2009/5/28 13:54,4,9
TZ81odnerwNh8As6ZY214A,Brian,2008/2/2 6:34,8,26
4uX9zH1zr5GfcBNiwg2abA,Layton,2010/6/4 4:16,5,34
LSgUrZVi9qwxgl0twnztsg,Scooter,2011/1/24 1:27,0,6
m2R7pydiZ7vezHDoZt6g,Veronica,2008/5/1 18:27,3256,248
VSlYuWEptHrxOudQcWh0EA,Matthew,2011/7/21 1:44,28,67
xRmGbFarroiGkIl7xwfRjg,Karin,2011/1/13 23:21,4,11
u8S8Q82cwy8X12GRAkxmug,Lauren,2007/6/21 20:13,4,12
QP4kzQcC4ODipSuNJ7aJFw,Thomas,2010/12/9 20:23,0,2
SvQ1Ex509Up7qT1nZKKOXA,April,2011/1/21 23:50,33,77
HToqdBghDzj5TdfqXuE1Rw,Noelle,2011/2/26 4:35,2065,862
XnZ5EYEJov2Me7JZd0PNaQ,Brandon,2010/8/10 18:07,14,22
9iwu0pelOiZGplzfDiJubw,Jaime,2012/1/3 20:43,6,24
qzXXgKUzCV4Q_0Dd4sdNGQ,Squeak,2008/4/13 3:12,150,68
Pa9EAiTndA08NBkJMK0eQ,Jes,2010/7/25 20:09,26,87
LpO1Rkz3n9o0JTSIBbjBBA,Chris,2011/5/9 19:17,0,19
7VdxpfQda6viv0_EuWpjJA,Jana,2010/3/13 18:42,8,14
v4g9rAEXRZS9wET5RXQZGA,A,2008/8/1 17:27,367,181
1LKjADWbkECfxSBhbg0koQ,Peter,2008/4/13 17:15,22,45
nt5XRlqIvrkHbxPWgNoIA,Frankie,2011/3/28 1:35,6,21
vjcr3dLP9fPrC5uHS8vb_g,Attaicus,2010/2/23 8:24,134,276
BK8SafRSn8xzph5P0NdgQ,Pastor,2011/5/12 22:47,12,82
3nqEJbyLXBl_6tsV0lGvBg,Abbey,2011/5/22 20:46,14,54
It7DLeJnNXTq5apL8B5iLw,David,2008/2/23 19:03,334,298
8V2TpfV6VB_dTf9YvGy6oA,Traci,2008/8/11 13:51,179,218
BRJUTSoIEIiWIGiaATSPyQ,Martin,2011/7/7 14:36,13,130
y8eBNwZybDxAlMxc2t7FQ,Jeff,2010/2/11 5:27,1830,701
WFiGjYAeozLP8dBxchZ13w,S.,2010/2/26 16:23,8,18
UGpQAXJ3hG4M_0Vijq6fEA,D. J.,2009/6/29 18:57,63,81
ehDmvvXjJeuGp3nFG_1KQ,Leana,2011/3/20 1:35,1,9
ubZY8O0T0R1BaxLdYyzhQ,Erika,2010/8/2 6:22,49,180
wfDQ_co1RxDEUSJQjq0w,Lara,2009/10/6 23:38,7,35
8dD3Yz1ApdnIhAKQ5GPQSA,Kurt,2009/8/19 0:08,2,4
YiBoe3nmJ0DCjWedtr4aEA,Eric,2010/12/31 20:02,1,3
E0HYXGEDe1DM4nKqQ6GBw,Darren,2008/12/2 5:19,4,37
XlRL8oTsdWxadxaGjvaJjQ,Christy,2008/6/2 19:17,29,17
PpCc79dC5PKfXenSvgixQ,A,2009/2/13 15:37,0,13
TmQGplyxhCvUr9g_60IqVg,Chantel,2011/6/6 3:43,4,56
pqhTQP4O38FEZgc7GNDw,Erika,2011/12/3 3:32,111,78
QkIpP01aHJXMgBxzfB7eXw,Nancy,2010/7/27 0:56,15,43
Yizq12likvDS3wLr6cLxfQ,Ashley,2011/2/22 15:41,22,104
2AZhtKSN5qXR6B4cNynrQ,Jennifer,2007/10/17 20:51,94,264
WBQp1sKWkXJxzwiXawR_g,Tom,2008/6/8 4:55,10,18
rbv93dzVXWCBsZzBisPTQ,Steven,2009/12/24 21:44,30,93
preDnh6eP9A5NNfuzPY5HQ,Matt,2007/2/1 3:08,0,3
d4u3hxVegG2LcNwAuuJPkg,Mark Chumley,2008/2/27 20:31,5,25
2B7eG_x1h9t3AxEgtmTOQ,L,2011/4/3 14:31,5,39
BsJycR_uK0TioJxAF9QECA,Elena,2008/7/31 15:27,21,37
5eB7Ay6Q8RKln8SsodemA,Jenni,2012/1/29 22:24,1,8
4hzhOxefcZJV8ggPMsjHyw,Shannon,2011/6/1 21:59,1,4
udPC_lm8IfdqiX5x3_pEg,Holly,2011/1/17 17:20,17,30
txupfcmpcmBsX5cQQz6kA,Angela,2010/8/5 4:17,6,17
ATPBBPEX18RhDdnpuhsjg,Simon,2009/10/28 18:11,4,21
hBwlXWhDnMtSDmqskbR90g,Aarron,2008/5/28 0:03,4875,617
QsZkc8P4Ti_vQXFKodtXw,Cari,2011/9/28 23:29,2,10
DwXYzQAH3b7FUXMwUZ3VCA,Savannah,2010/7/20 18:13,4,28
6TsADh6mTTdLRh1h0cw,Sara,2008/12/18 17:03,16,93
id3I0GoBoToWtjICnab07w,Luke,2010/10/4 15:42,21,88
RRRICTYiecBCQDUWmoe88w,jamie,2009/8/28 13:30,44,90
98pdN0Hn3Vx_qBlv2SMuyw,Matthew,2005/7/11 2:25,2,14
PjBWvQNAL79SPCXcnVuz9w,Todd,2009/7/22 14:16,8,11
jSFuwv2RS7MKEXhz41z1KQ,Noelle,2012/5/15 17:57,24,20
B8eP7tvOcAoLJNFcCJERQ,Shaun,2010/4/8 19:13,1,8
geHDruKq7BpAHFfLj7Q,Linda,2011/5/31 17:30,3,10
ZCShOdmCTvf6UdeFa5qRSg,Amy,2009/10/24 20:16,3,5
9t0IzZAFk0TqFOtjfR463A,J,2010/3/8 2:12,35,36
GX_UaOZNnS2iekRGDCExkA,Heather,2007/8/9 21:02,1544,820
6vnG3fDRXt6SjKjyLfTl7Q,Jonathan,2011/4/19 6:37,4,27
08Yu6NKNWVqju7BA_GmQ2Q,Butterfly,2007/6/18 18:12,20,16
aKhv49qQ1A1MDvGZcVh7Q,Eric,2008/6/11 5:58,1261,585
Xl5_VNVExSKmiv4uDY_DAA,Jonathan,2009/12/13 19:54,10,63
DRqEw3JA5ojlo28bfMZz_w,Eric,2011/7/27 15:47,3,11
aCzfvt3AARFDYc5ZQkf7rw,Mike,2010/10/13 19:44,7,16
AEMyOVlqsppxhTuuIhlJZQ,Linda,2007/1/10 16:41,34,23
RUuMul4FnFl8yT2hJlK3zA,Jen,2011/5/5 2:11,2,4
vkLx9U874Lda5zR3Q9dgMQ,Olga,2009/12/5 16:47,15,36
Ii7oSG39FqmI9LgVd3QSUQ,Carolina,2008/7/10 18:45,2,7
AgyWff8D0u5oeckTjtWJog,Monica,2009/8/31 1:07,9,34
5zzlIJ9jRblTd2xVPa9ZmA,Nikki,2011/12/31 0:40,8,34
BKo1t2Bivb9GrqW6LLsrRA,Kaitlin,2009/8/3 4:04,24,34
JEnI6WARXoVgEzzwouqAjQ,Emily,2010/6/1 20:55,4,15
3XVznXWATXdks2k9VbyQ,Jesse,2011/1/3 11:05,0,2
83Yma9AkPprHOGc8OgQ9uA,Carlos,2011/3/22 0:30,1,7
_MHeoCBTmkrtsc0A5XlGLQ,Scotty,2010/11/28 16:25,3,5
J9c0XMwV_KQmtZYxvIFFQ,Wendy,2011/1/19 3:00,162,586
tYzp_iXqSZes7SgfhUDPHg,Lynette,2010/1/24 5:45,2145,778
kvp84K4cscnO_1EH_WZjTQ,Van,2011/2/10 20:55,3,23
KRpUW7KqfbX6ccT7nKXJQ,Andrew,2011/8/29 1:32,10,22
IjLwTiUosSNiwI15ACLPRA,Michael,2010/2/7 18:48,7,39
4GT2mk2My95p9_4wr4BDnA,Chris,2010/1/10 19:44,1,2
zg_z13FJmevNXxM4SpWiw,Marius,2011/9/23 18:15,1,8
Cdhp80qQ1NlRk8iMxAemmQ,John,2011/6/20 14:17,2,26
SCQ9Xj4daWABmJ5AZD6Srw,Mike,2010/9/8 23:20,5,12
Mj5f9CrVEuMDgmMW3Zm3w,Laurie,2012/3/26 0:25,735,353
oxTXgxH2HNpP8vT0K7ZP_Q,John,2008/7/30 12:29,2,8
PAu24bkx07HkH0T5Ztqm2A,Dee,2010/9/9 15:24,40,41
B2XeA6rYkZg39P8Xnj5gA,Rose,2009/9/13 21:40,14,87
y8i9lB2_5iCgZ9yOc_Fkg,Ted,2011/10/28 17:10,10,45
ejVtL4DWnGv5bpobADPLhQ,Roxanne,2010/5/3 19:13,29,63
mHVoDHbMbGFOa48EuawwxQ,Rodney,2009/4/9 15:23,3,35
8jwj4b3_ksh4ZQSShOjiA,Robert,2008/7/29 1:09,150,337
5BcVFUwOyEstaw7eIqOlQ,Bill,2011/9/18 14:27,0,2
DM1z99dItOz0jinjiHa68Q,Deborah,2012/2/6 3:28,4,25
WfrBhrZghHfENDhiacCLDg,Jeff,2011/6/16 21:01,0,12
U165gjpO81auHqPTZbf3TQ,Scott,2012/7/12 2:00,15,84
ZSIPrOFWJMR8rMnWis2dA,Kathleen,2012/9/14 17:34,1,6
I6BCOW6X7EATIQBH1gYLg,Kelly,2011/8/2 20:00,121,107
35vJbMztCeLviR5XMebx4w,Heidi,2010/4/18 1:04,10,7
dvLSZv4qE61S_NmB9Ld6ww,Danit,2010/1/28 17:37,18,50
7fvIO8slnzn7r6rrB4BCpQ,Eric,2011/4/11 14:47,0,2
MNJs3IrFWvO_poZlAVTWw,Chad,2011/1/14 18:43,182,274
jhPgz5SZ10bfeZbDksrkPg,Mark,2010/7/18 0:33,8,47
gkuwjfpho9Q6aJ_LNgWozg,Suki,2012/6/24 21:45,21,65
k7AydLEdawBRITSZxJt2A,Joe,2010/12/3 22:23,36,82
JdsGOgkjWmFcRANAdWh2nw,Kevin,2009/7/27 19:02,6,38
q0dUasXCuljo2y0oCjNqxA,Nathan,2009/7/31 16:22,1,3
dgysg6zbG52kWP_PXhqw8g,Joshua,2009/9/7 16:30,13,8
B54PnBERtVWN9X253bTKbg,Chris,2010/9/9 0:07,1,13
7mstib25FlHOhIxP24iNiA,Samuel,2008/11/19 21:18,11,13
UjOXP37DePCW1ciSLmpmA,T,2008/1/14 7:29,6,10
8puubDVTVDG3r4uXByadjw,Jason,2011/1/21 14:50,15,25
K15cZ4fpTAOlrGwihFresw,Kaisar,2007/1/15 5:42,31,26
T3IbVtSogzqQ3gZ1TtTgg,joshua,2008/8/19 12:47,24,61
sqcEE_Wh8SJRrAsbqIQ2rw,Jeff,2012/8/17 2:39,0,8
vQ4HMXoPUx52p7l6sAYcIw,Tara,2011/6/3 1:45,0,20
b3jWiChuzY7BUE8UDSc22g,Rick,2011/10/23 21:33,79,177
f9fp98AAY5BWinZyQIRyA,Shauna,2011/4/1 14:37,14,8
jIXakeyvK4meYVI_53ALKw,Melanie,2011/6/18 15:51,1,4
66BEgeyuDShtJiAyqNH3gg,Jack,2006/12/5 2:01,155,120
WGLsMVHpVb9oEO8SCCmLGQ,Rick,2012/7/17 4:11,20,86
dcgykn5IjB0Rfw4PkRewKQ,Ryan,2011/3/24 21:19,14,14
qDChT6yhOkCWgGI5wWew,Matthew,2011/11/29 17:03,0,5
zjCoykxxb_r6assdTxnw,Antonio,2010/11/18 21:29,5,7
42MxnvNFhZJNFOeHbRgiw,Loquito,2011/7/14 16:24,10,43
lBaQe7oGPqZoJATZC2UqYA,Pete,2011/5/21 8:00,14,24
d54DuNOb_7DUaIAR3vo4_Q,Marcia,2010/7/20 18:11,6,20
5exP2OP6Q7tfn39KvGupQ,AyitiCherie,2009/9/6 14:38,22,29
FTIaiOfdO3twAB0Q8rCAhQ,Anjanette,2012/5/9 23:41,60,152
aipMUBVhwabDTSfJSFSUtw,Don,2011/7/9 5:23,9,19
qxkvb7nxNLNjKpY30vpxrQ,Susan,2009/5/6 1:43,46,229
1VXRY7euCrJNq25LQmuQvA,Cristina,2012/1/21 2:04,5,17
zABQJsiGROyS0HaOUYk9nw,Elliott,2010/2/17 8:58,7,33
y6dxgSSNVGwhyhXaQf44rQ,Christian,2008/12/22 20:12,6,6
0UolJQcdgeCSlWOdLAHOpA,Torrance,2011/7/25 11:53,0,6
eYKpVjdUl5IEhfEmEJUmA,Marina,2011/6/14 16:42,1,10
CcRfRjqvHkMTWK7aU4bnPw,Joey,2012/9/2 7:53,342,174
owFQ1_mWOEvitVUhdBEA,Eric,2009/6/7 22:44,4,15
9Xb3YViNJnGwiZImS3i4Kg,Bill,2010/7/17 17:12,1,1
UHTfwDEhhtFQ8kXb3R9wQ,Frank,2012/1/28 0:05,1,7
bbGW38Mrt9fDzruFlyt1Pg,Stefanie,2010/11/19 1:19,0,3
c5F2x8O2JL0XJppYyfQpOQ,Kelly,2012/5/21 7:01,61,169
OZbSJAjUnerZGSOc2gI5RQ,Dylan,2009/12/5 3:27,7,11
ZGKYUgte2dFB7jqXzh5uQ,Megan,2011/6/12 17:55,216,144
1ieBOfhSvtzwesCs9Z7Q,Colleen,2011/2/28 14:47,94,218
E5XsSdhaRoQ9FzeIRUjO9A,Bob,2011/1/4 22:43,7,17
s_Yt19HIT1G10Uk6XEzfQ,Ted,2009/12/14 4:25,5,10
kvogldT3wwAGHofAI1ADw,Brittany,2010/6/8 20:25,2,34
PiOVGMxvNXIy5KkDM2aXnw,Scott,2012/5/1 19:55,2,6
uptKIui3QGsXuGl5iqrZPA,Liz,2011/9/17 18:31,1,4
A83xfSiZbdZ_HO00BD7aOw,Bahruny,2011/8/7 23:49,267,201
ESUPYNp70mHIe16LZwkrLg,Milo,2012/3/6 17:00,11,5
v8X4GgibvkK0K5T1sixGg,Mark,2012/4/29 6:30,8,32
PhAt76Bw5kVdEFfozawNtQ,Laura,2006/4/5 22:07,9,18
XZt56cJzpSZfPewgyzZQ,Jennifer,2012/2/4 4:17,5,11
Sm53W6z9Q6Z7jzO_I4Qcg,Anne,2011/1/4 14:45,15,21
cX1R_50KTJ7w2Tf3SvL9A,Michelle,2011/7/21 10:44,2,8
zhvxVeNlLWBUI9lX6u57MA,Christine,2012/7/28 4:30,1,9
Ck4MbLO2q_eZ19YRbhAGxQ,Clinton,2008/1/7 6:21,7,43
_2W1wIvxCbRu1LrcgWaTHA,R,2011/11/28 20:35,1405,146
6gsT5EsjreDXcmtgjbDGqw,George,2011/10/25 21:27,14,22
GbCG8zkKuDUg664vJDIJ4g,Leigh Ann,2011/11/10 15:32,14,35
KdOuhBZOpKRDFnLL25CQHQ,Amanda,2011/3/25 1:35,5,19
tqQjwfuXhCD2_C5Z50LM0A,Paula,2011/6/7 10:06,1,8
STXpmYiVEjy70G08aj4TA,Martie,2011/3/13 22:02,1,9
3GRKDSxAooK7jFOQND6fw,Lesa,2011/5/23 6:59,38,63
9u6PRpCjghhgIN5FKDQQ,Lindsay,2011/9/27 20:11,11,43
V8qEhy46lKnAqoitoGi0Cg,Trent,2007/7/30 15:30,14,26
YwLoyLe56vcD4dT94LpA0g,Casey,2010/4/29 21:11,52,52
TQ9Pp_SuU3T9jOLo2Tn8UA,Crystal,2012/9/17 17:49,0,5
hHLTk4apVHZhZeW2K2rB0A,Joshua,2011/6/4 0:45,7,24
NbXVfO_WjRJ8v1uFpIBIA,Mi,2010/1/9 17:40,119,94
onTtNVqAq2wsBN8Ajn9V_w,Ed,2011/5/29 20:34,7,23
U73MBOisJ62BdnhygklQ,Meg,2012/1/26 15:26,251,393
gebEX1L3FbFdA9Mn0PttXw,Christina,2009/11/27 15:40,101,223
qoTostrIGTeWfufYbvCpg,Dan,2011/5/13 6:29,1,3
pHEpTWLDNyu2ujLG7jVG9w,Michael,2010/8/27 1:28,1,6
2Rf0otqzwr8aVVyLU8fQlQ,Reena,2012/3/17 0:35,7,41
Pw4u7P9nNLguhkaFVRidg,Amy,2011/2/19 5:05,4,17
R577xd8V1QGlqF7w10pQ,Stephanie,2011/6/7 1:17,0,5
d1Om0ICpwgEwelL2wgD0g,Katie,2010/3/12 2:25,23,44
almiadiQ7UIwRabVBaLupA,C,2009/1/25 13:59,40,134
